id,loan_status,grade,loan_amnt,term,home_ownership,annual_inc,dti,delinq_2yrs,inq_last_6mths,total_acc
34412881,Fully Paid,C,18500, 60 months,MORTGAGE,60000,16.459999,0,0,19
34401897,Fully Paid,E,11875, 36 months,RENT,33000,23.85,1,1,15
34302897,Fully Paid,D,18000, 36 months,OWN,41000,24.18,0,1,10
33131714,Fully Paid,B,9950, 36 months,MORTGAGE,57000,32.82,0,0,24
34452816,Fully Paid,A,10000, 36 months,RENT,50000,21.700001,0,0,15
34272878,Fully Paid,A,9000, 36 months,MORTGAGE,50000,22.469999,0,0,23
34291954,Fully Paid,C,11275, 60 months,OWN,27000,32.889999,0,0,22
34362927,Fully Paid,B,22800, 36 months,MORTGAGE,75000,25.1,0,0,11
34342817,Fully Paid,A,9600, 36 months,RENT,120000,12.08,0,0,44
34412276,Fully Paid,C,24000, 60 months,MORTGAGE,135000,25.74,0,0,37
34333018,Fully Paid,C,27375, 60 months,MORTGAGE,68623,17.379999,0,0,38
34292809,Fully Paid,C,10000, 36 months,OWN,35000,8.2600002,0,1,18
34502057,Fully Paid,C,12000, 36 months,MORTGAGE,73000,9.6000004,0,1,13
34443109,Fully Paid,B,20000, 36 months,MORTGAGE,75000,16.51,1,0,27
34452880,Fully Paid,D,19750, 60 months,MORTGAGE,55000,22.700001,0,1,31
34362807,Fully Paid,A,28000, 36 months,MORTGAGE,170000,7.4099998,0,0,32
34452840,Fully Paid,C,3000, 36 months,RENT,70000,8.0600004,0,0,19
34472825,Fully Paid,A,4000, 36 months,MORTGAGE,80000,14.97,0,0,45
34403065,Fully Paid,C,10000, 36 months,MORTGAGE,38000,5.0900002,0,0,6
34342928,Fully Paid,A,12000, 36 months,RENT,250000,8.4899998,0,0,26
34403055,Fully Paid,A,10000, 36 months,RENT,138500,12.56,0,1,42
34372994,Fully Paid,A,3000, 36 months,MORTGAGE,34000,12.56,0,0,26
34372978,Fully Paid,B,10000, 36 months,RENT,50000,4.4400001,0,0,13
34432914,Fully Paid,B,10000, 36 months,RENT,35000,22.389999,0,0,27
34302994,Fully Paid,B,10000, 36 months,RENT,80000,7.3000002,0,0,7
34483145,Fully Paid,A,11500, 36 months,RENT,55000,5.96,0,1,25
34503063,Fully Paid,A,10800, 36 months,MORTGAGE,85400,12.63,0,0,21
34272943,Fully Paid,D,5000, 36 months,RENT,49000,9.8500004,2,1,8
34513047,Fully Paid,C,7000, 36 months,RENT,30000,9.3999996,0,2,7
34001882,Fully Paid,C,13025, 36 months,RENT,70000,10.52,0,1,16
34382915,Fully Paid,C,6000, 36 months,RENT,40000,10.35,0,0,13
34322047,Fully Paid,C,10000, 60 months,MORTGAGE,30000,14.8,0,1,10
34502992,Fully Paid,B,9000, 36 months,OWN,36000,23.57,0,0,23
34352988,Fully Paid,A,20000, 36 months,MORTGAGE,83500,18.41,0,0,44
34322450,Fully Paid,B,18000, 60 months,MORTGAGE,92000,17.790001,2,0,17
33561405,Fully Paid,B,6000, 36 months,RENT,40000,8.1899996,0,0,11
34161946,Fully Paid,C,10000, 36 months,MORTGAGE,34865,21.65,0,0,25
34302839,Fully Paid,D,3000, 36 months,MORTGAGE,200000,7.8000002,0,2,13
34462887,Fully Paid,E,27975, 36 months,MORTGAGE,56000,5.5300002,0,0,10
34302829,Fully Paid,B,10000, 36 months,RENT,75000,9.79,0,0,25
33191814,Fully Paid,C,6000, 36 months,RENT,30000,21.4,0,0,10
34372794,Fully Paid,A,13000, 36 months,MORTGAGE,103000,16.860001,0,1,31
34302841,Fully Paid,C,17000, 36 months,RENT,51506,39.119999,2,0,39
34362837,Fully Paid,C,28000, 36 months,MORTGAGE,110000,10.98,1,1,35
34392666,Fully Paid,A,10000, 36 months,MORTGAGE,120000,26.190001,0,0,53
31878221,Fully Paid,A,7200, 36 months,MORTGAGE,30000,22.24,1,0,21
34302785,Fully Paid,B,8000, 36 months,RENT,65000,6.0900002,0,0,5
34402925,Fully Paid,A,15000, 36 months,MORTGAGE,55000,14.82,2,0,22
34372852,Fully Paid,D,21000, 60 months,RENT,100000,15.73,0,0,6
34272822,Fully Paid,C,12300, 60 months,MORTGAGE,80000,18.780001,1,0,24
34442917,Fully Paid,A,10000, 36 months,MORTGAGE,81000,14.84,0,0,41
33330815,Fully Paid,B,14000, 60 months,RENT,45000,25.09,0,0,34
34352755,Fully Paid,C,35000, 60 months,MORTGAGE,110000,18.93,0,0,20
34472751,Fully Paid,A,8000, 36 months,RENT,52000,15.14,0,0,18
33240773,Fully Paid,E,28775, 60 months,OWN,60000,11.34,1,1,23
34332783,Fully Paid,D,35000, 60 months,MORTGAGE,180000,19.690001,1,1,33
34362762,Fully Paid,A,15400, 36 months,RENT,50000,7.3000002,0,1,22
34302788,Fully Paid,C,35000, 60 months,MORTGAGE,98000,39.43,0,1,49
34272804,Fully Paid,A,9000, 36 months,MORTGAGE,53000,17.299999,0,2,29
34402891,Fully Paid,E,10150, 36 months,MORTGAGE,41000,11.59,0,0,37
34502704,Fully Paid,E,28200, 60 months,MORTGAGE,90000,18.559999,0,2,49
34442980,Fully Paid,B,24000, 36 months,MORTGAGE,110000,23.629999,1,1,24
34362788,Fully Paid,B,9600, 36 months,RENT,32000,17.370001,0,0,28
34442868,Fully Paid,C,11000, 36 months,RENT,37000,12.13,0,0,9
34272783,Fully Paid,A,12000, 36 months,OWN,90000,12.31,0,1,27
34342810,Fully Paid,B,5925, 36 months,RENT,80000,6.02,0,1,25
34272787,Fully Paid,B,24000, 36 months,RENT,80000,21.17,0,0,25
34462699,Fully Paid,C,7200, 36 months,RENT,30000,18.799999,1,0,17
34492597,Fully Paid,D,18175, 60 months,MORTGAGE,38000,14.81,0,0,12
34452769,Fully Paid,B,5000, 36 months,RENT,64000,22.450001,0,0,16
34412707,Fully Paid,A,25000, 36 months,MORTGAGE,85000,7.77,2,0,26
34422727,Fully Paid,A,7000, 36 months,RENT,35000,7.98,0,0,10
32058671,Fully Paid,E,4000, 36 months,RENT,25000,13.39,0,1,4
32208908,Fully Paid,E,8875, 36 months,RENT,38000,4.0700002,0,2,12
34483005,Fully Paid,C,12125, 36 months,RENT,44000,28.450001,0,0,13
34292773,Fully Paid,B,28000, 60 months,MORTGAGE,80000,20.559999,0,0,14
34482883,Fully Paid,B,24000, 60 months,RENT,96000,14.39,2,1,44
30735944,Fully Paid,B,28000, 60 months,MORTGAGE,120000,12.6,0,0,60
34211953,Fully Paid,A,11500, 60 months,RENT,80000,19.950001,0,0,34
34442228,Fully Paid,B,20000, 36 months,MORTGAGE,72000,28.629999,0,0,22
34282765,Fully Paid,B,10400, 36 months,MORTGAGE,58000,14.36,0,1,46
34302708,Fully Paid,A,7650, 36 months,RENT,52500,24.09,0,0,20
33681277,Fully Paid,E,21400, 60 months,RENT,61000,21.559999,0,0,47
34482927,Fully Paid,B,24000, 60 months,MORTGAGE,97000,21.32,0,1,49
34352832,Fully Paid,B,8000, 36 months,RENT,65000,15.1,1,0,23
34272710,Fully Paid,D,4100, 36 months,OWN,22788,6.27,0,0,6
34442914,Fully Paid,B,7000, 36 months,RENT,80000,25.860001,0,0,38
34382826,Fully Paid,B,8000, 36 months,MORTGAGE,98000,11.19,0,1,17
34442967,Fully Paid,C,11000, 60 months,RENT,43000,25.59,0,0,20
34272188,Fully Paid,D,3600, 36 months,RENT,47000,6.3800001,0,2,17
34482942,Fully Paid,D,18500, 36 months,RENT,70000,9.3400002,0,0,14
34502440,Fully Paid,E,14375, 60 months,RENT,40000,14.19,0,2,16
34442862,Fully Paid,C,25000, 36 months,RENT,77000,12.91,0,0,28
34462761,Fully Paid,B,15000, 36 months,OWN,145000,4.8499999,2,0,32
34342835,Fully Paid,B,8400, 36 months,RENT,113000,15.92,4,1,27
34442863,Fully Paid,A,35000, 36 months,MORTGAGE,77000,14.29,0,0,35
34451958,Fully Paid,A,35000, 36 months,MORTGAGE,100000,12.86,0,0,48
34422633,Fully Paid,A,6300, 36 months,MORTGAGE,60000,6.04,0,0,15
34462843,Fully Paid,A,8500, 36 months,OWN,33000,24.51,0,0,26
34332791,Fully Paid,D,9925, 36 months,MORTGAGE,55000,3.9100001,0,0,13
34382345,Fully Paid,B,9000, 36 months,RENT,36000,17.700001,0,1,20
34312701,Fully Paid,C,8000, 36 months,RENT,150000,13.17,0,0,23
34443001,Fully Paid,C,18000, 60 months,MORTGAGE,90000,7.3600001,0,0,20
34282585,Fully Paid,C,20000, 60 months,RENT,73000,10.67,0,1,38
28744312,Fully Paid,D,2800, 36 months,RENT,40000,31.08,5,0,24
34282791,Fully Paid,E,35000, 36 months,MORTGAGE,169000,19,1,2,42
34322769,Fully Paid,A,24000, 36 months,RENT,116500,20.24,0,1,34
34342141,Fully Paid,C,9000, 36 months,RENT,68000,25.34,0,0,25
34402881,Fully Paid,C,30000, 60 months,MORTGAGE,80000,22.74,0,1,43
34392664,Fully Paid,A,5000, 36 months,RENT,51250,22.110001,2,0,18
34502955,Fully Paid,B,6700, 36 months,MORTGAGE,72000,15.46,0,0,11
34352808,Fully Paid,D,15100, 36 months,MORTGAGE,52000,30.26,0,0,29
34272788,Fully Paid,C,10000, 36 months,MORTGAGE,45000,3.76,0,0,39
34392687,Fully Paid,B,6000, 36 months,RENT,35000,19.1,1,0,14
34422723,Fully Paid,B,7000, 36 months,MORTGAGE,42000,12.34,0,0,7
34081916,Fully Paid,C,25000, 60 months,MORTGAGE,155000,19.23,0,0,27
33271599,Fully Paid,B,4000, 36 months,MORTGAGE,76000,17.889999,1,1,34
34312713,Fully Paid,C,18000, 60 months,MORTGAGE,65000,34.310001,1,0,71
30515643,Fully Paid,C,7000, 36 months,MORTGAGE,100000,20.030001,0,0,28
34452678,Fully Paid,B,9600, 36 months,MORTGAGE,68000,5.8400002,0,0,33
27801977,Fully Paid,C,9000, 36 months,RENT,53000,25.719999,1,0,32
34443012,Fully Paid,B,9600, 36 months,RENT,113500,5.2199998,1,0,8
34372882,Fully Paid,C,10000, 36 months,RENT,80000,5.9299998,1,1,54
34502902,Fully Paid,D,7500, 36 months,MORTGAGE,41200,27.959999,0,0,21
34422774,Fully Paid,A,9000, 36 months,RENT,60000,7.0900002,0,0,12
34402872,Fully Paid,A,7000, 36 months,OWN,45000,21.790001,0,0,26
34322772,Fully Paid,B,25600, 60 months,MORTGAGE,106800,20.190001,0,0,30
34071887,Fully Paid,B,9000, 36 months,OWN,40000,15.21,0,0,20
34292736,Fully Paid,A,28000, 36 months,MORTGAGE,80000,10.55,0,0,32
34031998,Fully Paid,C,17000, 60 months,RENT,83000,7.4200001,0,0,6
34302719,Fully Paid,B,8500, 36 months,MORTGAGE,75000,20.16,1,0,41
34512754,Fully Paid,B,18850, 36 months,RENT,45000,17.15,0,1,30
33241698,Fully Paid,C,14900, 36 months,MORTGAGE,70000,14.92,0,1,49
34492636,Fully Paid,C,10000, 36 months,RENT,45000,6.3200002,0,0,11
34272756,Fully Paid,B,14400, 36 months,RENT,80000,20.33,1,0,20
34322807,Fully Paid,A,25000, 36 months,MORTGAGE,102000,15.13,0,0,21
34272610,Fully Paid,B,13200, 36 months,RENT,85000,19.1,0,2,42
34342823,Fully Paid,B,35000, 60 months,MORTGAGE,109000,16.030001,0,0,19
34021985,Fully Paid,D,3000, 36 months,MORTGAGE,40000,21.690001,0,0,19
34352813,Fully Paid,B,16000, 36 months,RENT,42000,22.059999,0,0,19
34472831,Fully Paid,C,5000, 36 months,RENT,32000,20.82,0,0,9
12519075,Fully Paid,C,35000, 36 months,MORTGAGE,162000,20.219999,2,0,28
33411666,Fully Paid,C,7625, 36 months,RENT,28000,18.52,0,0,8
33301830,Fully Paid,C,18550, 36 months,RENT,300000,4.4499998,0,0,31
34412678,Fully Paid,C,15000, 60 months,MORTGAGE,80000,32.060001,2,1,58
34472660,Fully Paid,A,21550, 36 months,MORTGAGE,47000,27.809999,0,0,30
34482851,Fully Paid,B,16000, 60 months,MORTGAGE,90000,12.19,0,0,23
33621253,Fully Paid,D,11675, 60 months,MORTGAGE,43000,16.219999,0,1,56
34482932,Fully Paid,C,21000, 60 months,RENT,53000,31.77,0,0,30
34452738,Fully Paid,C,9100, 36 months,RENT,30000,24.68,0,2,31
34282690,Fully Paid,D,10000, 36 months,RENT,89000,22.809999,0,2,36
33301065,Fully Paid,B,21000, 36 months,OWN,58000,34.509998,2,2,51
34472628,Fully Paid,E,25000, 60 months,MORTGAGE,85000,21.57,0,1,24
34402439,Fully Paid,C,30000, 36 months,MORTGAGE,65000,10.51,0,0,42
31337348,Fully Paid,C,4000, 36 months,OWN,48000,14.55,1,1,32
34272770,Fully Paid,A,15000, 36 months,RENT,90000,27.389999,0,2,31
34452690,Fully Paid,C,12000, 36 months,RENT,48000,24.65,0,0,65
34272833,Fully Paid,A,12000, 36 months,RENT,51000,13.22,1,0,22
32478951,Fully Paid,D,24125, 60 months,MORTGAGE,58470,35.110001,0,0,25
34462580,Fully Paid,D,21600, 60 months,OWN,74000,23.870001,4,0,18
32149492,Fully Paid,B,13500, 60 months,MORTGAGE,89400,23.879999,1,0,38
33551509,Fully Paid,B,20000, 36 months,OWN,65000,25.950001,0,0,32
34502926,Fully Paid,B,21600, 36 months,MORTGAGE,57000,29.040001,0,0,21
34482963,Fully Paid,B,35000, 36 months,MORTGAGE,100000,1.12,0,0,21
34342766,Fully Paid,C,35000, 60 months,RENT,80000,18.4,0,0,33
34482890,Fully Paid,C,30000, 36 months,MORTGAGE,70000,26.059999,0,1,60
34322801,Fully Paid,C,3500, 36 months,MORTGAGE,50000,27.290001,1,1,20
33211045,Fully Paid,C,10250, 36 months,RENT,27000,38.360001,0,1,23
34402845,Fully Paid,B,8400, 36 months,MORTGAGE,68000,18.040001,0,0,13
34452676,Fully Paid,C,5000, 36 months,MORTGAGE,175000,8.7600002,1,2,33
34282752,Fully Paid,C,5000, 36 months,OWN,150000,26.690001,0,0,46
34272832,Fully Paid,C,2000, 36 months,RENT,37500,21.860001,0,2,39
34282739,Fully Paid,C,7200, 36 months,RENT,32000,21.280001,0,1,25
34372896,Fully Paid,B,6250, 36 months,RENT,65000,10.64,1,0,19
34452650,Fully Paid,A,15400, 36 months,RENT,85000,18.950001,1,0,43
23643294,Fully Paid,B,25000, 60 months,MORTGAGE,110000,14.84,0,3,44
34442932,Fully Paid,C,11000, 36 months,RENT,75000,24.709999,0,1,44
34512782,Fully Paid,B,8800, 36 months,RENT,50000,9.79,0,0,15
33181098,Fully Paid,A,21000, 36 months,RENT,100000,12.16,1,0,26
34422154,Fully Paid,C,2500, 36 months,MORTGAGE,95000,9.75,2,0,40
34452251,Fully Paid,B,28000, 60 months,MORTGAGE,80000,14.54,1,0,27
31537919,Fully Paid,C,6000, 36 months,MORTGAGE,35000,34.740002,0,0,13
34442983,Fully Paid,B,6000, 36 months,MORTGAGE,40000,35.48,0,0,14
24645889,Fully Paid,C,9600, 36 months,MORTGAGE,58325,12.72,0,0,28
34332843,Fully Paid,B,15000, 60 months,OWN,92934.398,16.809999,1,1,16
34332200,Fully Paid,D,19950, 60 months,MORTGAGE,40000,24.66,0,0,24
34432746,Fully Paid,C,15000, 60 months,RENT,44400,23.860001,0,1,26
34472819,Fully Paid,B,4400, 36 months,OWN,30000,10.2,0,0,11
34402988,Fully Paid,A,28000, 36 months,MORTGAGE,300000,4.5,1,0,24
34392605,Fully Paid,B,3000, 36 months,MORTGAGE,60000,9.1599998,2,0,18
32489534,Fully Paid,D,22500, 60 months,MORTGAGE,90000,9.3500004,0,1,53
34502929,Fully Paid,B,9000, 36 months,MORTGAGE,46000,22.85,1,0,23
34322767,Fully Paid,B,10000, 36 months,RENT,38000,13.04,9,1,20
34462768,Fully Paid,C,24000, 36 months,MORTGAGE,116000,5.5,1,0,19
34272387,Fully Paid,B,10000, 36 months,MORTGAGE,58500,10.67,2,0,21
34392279,Fully Paid,B,10000, 36 months,MORTGAGE,80000,7.79,0,0,32
34412683,Fully Paid,C,9525, 36 months,RENT,27425,19.780001,0,1,49
34462858,Fully Paid,A,15000, 36 months,MORTGAGE,90000,19.559999,0,1,24
34282787,Fully Paid,A,3000, 36 months,MORTGAGE,49000,19.299999,0,0,38
34442748,Fully Paid,D,17625, 36 months,MORTGAGE,42000,25.969999,0,0,13
34282800,Fully Paid,A,19200, 36 months,RENT,65000,9.5100002,0,1,14
34372827,Fully Paid,A,5000, 36 months,MORTGAGE,90000,8.3000002,0,0,18
34462745,Fully Paid,B,20000, 36 months,MORTGAGE,78000,16.52,0,0,21
33430619,Fully Paid,C,16000, 60 months,RENT,45000,21.049999,0,0,20
34372754,Fully Paid,E,20325, 60 months,RENT,61000,30.67,0,1,31
32799589,Fully Paid,D,17025, 60 months,MORTGAGE,40700,15.16,2,0,17
34502846,Fully Paid,D,18000, 60 months,RENT,78000,22.98,1,0,24
34302875,Fully Paid,C,24500, 36 months,MORTGAGE,75000,15.97,0,0,49
34492656,Fully Paid,A,20000, 36 months,RENT,142500,13.82,0,0,43
34392661,Fully Paid,A,17000, 36 months,MORTGAGE,82000,16.74,0,0,44
34392794,Fully Paid,C,12000, 36 months,RENT,64000,20.870001,0,0,13
34432850,Fully Paid,B,7200, 36 months,MORTGAGE,43000,14.45,0,0,18
34362800,Fully Paid,D,4800, 36 months,RENT,33514,24.82,0,1,12
34452761,Fully Paid,B,12000, 36 months,MORTGAGE,90000,2.97,0,1,5
34402593,Fully Paid,D,11325, 60 months,RENT,27000,36.400002,0,0,19
34302717,Fully Paid,B,7000, 36 months,MORTGAGE,65000,20.969999,0,1,21
32309529,Fully Paid,C,16000, 60 months,MORTGAGE,40000,26.549999,0,0,30
34492662,Fully Paid,C,4200, 36 months,MORTGAGE,40000,6.0900002,0,1,4
34372833,Fully Paid,B,14500, 36 months,RENT,46000,29.530001,0,0,17
34302797,Fully Paid,C,12500, 60 months,RENT,50000,22.59,0,0,16
34282789,Fully Paid,B,9600, 36 months,MORTGAGE,92000,19.02,1,0,30
34352807,Fully Paid,C,5000, 36 months,OWN,50000,2.78,0,1,78
34312739,Fully Paid,A,24000, 60 months,MORTGAGE,58000,27.98,0,0,33
34292740,Fully Paid,A,18000, 36 months,RENT,80000,3.26,0,0,22
34462850,Fully Paid,A,12000, 36 months,OWN,37000,14.95,1,0,33
32469156,Fully Paid,B,8000, 36 months,MORTGAGE,59000,25.219999,0,0,21
34312765,Fully Paid,B,25600, 60 months,MORTGAGE,104000,25.83,0,1,30
30185574,Fully Paid,D,24000, 60 months,RENT,92500,23.879999,0,1,34
34292852,Fully Paid,C,14125, 36 months,MORTGAGE,100000,11.74,0,1,31
34302777,Fully Paid,B,9500, 36 months,RENT,63400,8.9200001,0,0,57
34512821,Fully Paid,C,12000, 36 months,RENT,75900,6.6999998,1,1,20
34512790,Fully Paid,B,29500, 60 months,MORTGAGE,137500,14.3,0,0,32
34282839,Fully Paid,C,19850, 60 months,RENT,56000,26.469999,0,0,32
34422719,Fully Paid,A,16000, 36 months,MORTGAGE,120000,8.1499996,0,0,23
34382861,Fully Paid,A,9000, 36 months,MORTGAGE,60000,10.08,0,0,33
34482876,Fully Paid,D,16000, 60 months,RENT,46500,9.5500002,0,0,24
34302809,Fully Paid,A,12000, 36 months,MORTGAGE,68000,13.57,0,0,23
34471920,Fully Paid,C,5600, 36 months,MORTGAGE,61131,1.59,0,0,24
34402913,Fully Paid,C,35000, 60 months,MORTGAGE,150000,10.64,0,0,24
33240725,Fully Paid,C,4200, 36 months,RENT,32000,11.93,4,2,13
34512778,Fully Paid,B,28000, 60 months,RENT,85000,14.57,0,0,28
34442399,Fully Paid,B,14000, 36 months,MORTGAGE,58000,17.84,0,2,41
34322820,Fully Paid,B,13000, 36 months,MORTGAGE,40000,9.6000004,0,0,18
34382866,Fully Paid,B,24000, 36 months,MORTGAGE,102000,21.540001,0,0,29
34402927,Fully Paid,B,20000, 36 months,MORTGAGE,122000,18.110001,2,0,30
34342678,Fully Paid,C,3600, 36 months,RENT,35000,11.25,0,1,14
34312759,Fully Paid,D,24000, 60 months,MORTGAGE,74000,25.16,0,0,26
34362827,Fully Paid,B,12000, 60 months,MORTGAGE,56000,27.219999,1,1,34
34392640,Fully Paid,B,14000, 36 months,RENT,78000,8.8599997,0,0,16
32460062,Fully Paid,D,4500, 36 months,RENT,30000,19.799999,0,1,21
34442702,Fully Paid,C,12800, 60 months,RENT,84000,10.86,0,1,11
34452754,Fully Paid,B,6000, 36 months,MORTGAGE,32000,32.450001,0,0,29
34342717,Fully Paid,C,10000, 36 months,MORTGAGE,110000,14.16,1,4,44
33280586,Fully Paid,D,25000, 36 months,MORTGAGE,50000,25.42,0,0,32
34402918,Fully Paid,D,7950, 36 months,RENT,80000,14.28,0,1,40
34402863,Fully Paid,D,35000, 36 months,MORTGAGE,150000,13.02,0,0,32
10568134,Fully Paid,B,10000, 60 months,MORTGAGE,60000,19.9,0,0,28
34462868,Fully Paid,A,32000, 36 months,MORTGAGE,105000,12.04,0,1,45
32320143,Fully Paid,A,5000, 36 months,RENT,48000,6.1999998,0,0,13
33601239,Fully Paid,B,20000, 60 months,MORTGAGE,250000,6.3699999,0,0,37
34282581,Fully Paid,B,18400, 36 months,MORTGAGE,90000,14.99,1,1,26
34412812,Fully Paid,A,8000, 36 months,MORTGAGE,86000,26.969999,0,0,28
34472743,Fully Paid,B,20000, 36 months,MORTGAGE,72000,17.969999,1,0,35
33340994,Fully Paid,B,20000, 60 months,MORTGAGE,75000,23.379999,1,0,32
33390721,Fully Paid,A,7000, 36 months,OWN,120000,27.549999,0,0,20
34462744,Fully Paid,E,20275, 36 months,MORTGAGE,48500,31.52,0,0,12
34292702,Fully Paid,D,8600, 36 months,MORTGAGE,65000,26.09,0,3,26
34302769,Fully Paid,C,18000, 36 months,MORTGAGE,90000,26.32,1,1,38
34412188,Fully Paid,D,4500, 36 months,RENT,55000,11.94,0,1,7
34442827,Fully Paid,B,4000, 36 months,RENT,72000,19,0,0,17
34442290,Fully Paid,C,10000, 36 months,RENT,100000,20.030001,1,0,21
34302166,Fully Paid,D,10800, 60 months,RENT,42000,38.970001,0,0,39
34392686,Fully Paid,B,6500, 36 months,RENT,44500,13.24,0,0,21
34352788,Fully Paid,F,7500, 36 months,OWN,15000,7.52,1,2,18
34482892,Fully Paid,C,3000, 36 months,RENT,32000,18.27,0,0,8
34332740,Fully Paid,A,12000, 36 months,RENT,90000,9.5299997,0,0,19
21139873,Fully Paid,C,20000, 36 months,OWN,54000,23.67,0,0,27
34282663,Fully Paid,C,28000, 60 months,MORTGAGE,105000,15.61,0,2,39
34352872,Fully Paid,C,20000, 36 months,MORTGAGE,81000,25.200001,0,0,53
32418780,Fully Paid,C,4800, 36 months,RENT,72000,15.68,0,1,12
34332848,Fully Paid,C,10000, 36 months,RENT,90000,1.37,0,0,20
34462766,Fully Paid,A,30000, 36 months,MORTGAGE,190000,11.75,0,0,22
34442029,Fully Paid,C,18000, 60 months,MORTGAGE,55000,18.809999,1,1,18
34332844,Fully Paid,B,35000, 36 months,MORTGAGE,212000,22.049999,0,0,21
34432573,Fully Paid,A,21000, 36 months,RENT,125000,11.88,0,0,23
34362636,Fully Paid,C,8675, 36 months,MORTGAGE,90000,10.59,0,1,21
34442900,Fully Paid,D,20000, 60 months,MORTGAGE,58000,16.530001,1,1,24
34422718,Fully Paid,D,8000, 36 months,RENT,20000,13.15,0,1,8
34402798,Fully Paid,A,5000, 36 months,MORTGAGE,50000,32.240002,0,0,41
34342235,Fully Paid,C,27975, 60 months,OWN,100000,13.18,0,0,18
33251301,Fully Paid,E,2700, 36 months,OWN,24960,25.67,0,1,20
34362550,Fully Paid,C,30000, 36 months,MORTGAGE,75000,32.720001,0,0,33
34332586,Fully Paid,B,18000, 36 months,MORTGAGE,234000,2.71,0,0,16
34422630,Fully Paid,B,5000, 36 months,MORTGAGE,80000,9.4499998,3,0,20
34362547,Fully Paid,D,28450, 36 months,MORTGAGE,57000,17.879999,0,0,29
34352623,Fully Paid,D,35000, 36 months,MORTGAGE,920000,7.0900002,2,1,36
34382647,Fully Paid,B,20000, 60 months,MORTGAGE,150000,10.02,1,0,30
34362609,Fully Paid,C,20000, 36 months,MORTGAGE,56000,26.379999,1,0,15
34372587,Fully Paid,D,35000, 36 months,MORTGAGE,130000,10.76,0,0,22
33251201,Fully Paid,B,1900, 36 months,MORTGAGE,13000,24.280001,1,0,11
32490167,Fully Paid,B,10000, 36 months,MORTGAGE,62000,16.120001,0,0,26
34442616,Fully Paid,C,3500, 36 months,RENT,50000,20.360001,0,4,41
34432719,Fully Paid,D,26450, 36 months,MORTGAGE,53000,31.790001,0,0,19
34462712,Fully Paid,D,20675, 36 months,MORTGAGE,74620,9.0100002,1,2,20
34302563,Fully Paid,D,10650, 36 months,MORTGAGE,29340,29.780001,0,0,21
34101973,Fully Paid,D,6000, 36 months,MORTGAGE,85693,36.060001,1,0,41
34492528,Fully Paid,D,35000, 36 months,MORTGAGE,180000,9.6599998,0,0,13
34512675,Fully Paid,A,10000, 36 months,MORTGAGE,100000,19.67,0,0,21
33400518,Fully Paid,A,25000, 60 months,RENT,200000,5.3299999,0,0,33
33531216,Fully Paid,A,4800, 36 months,RENT,45000,11.33,1,0,25
34291968,Fully Paid,B,13825, 36 months,MORTGAGE,100000,2.22,0,1,24
34442713,Fully Paid,B,10000, 36 months,MORTGAGE,48600,31.68,1,1,22
34452054,Fully Paid,B,8400, 36 months,OWN,46000,12.26,0,2,36
34422672,Fully Paid,C,15000, 60 months,MORTGAGE,55000,18.219999,0,0,18
34292600,Fully Paid,A,5000, 36 months,MORTGAGE,36018,15.43,0,0,37
